,name,revision_id
6031,Nebojša Zelenović,1099395107
6032,Petar Živković,1104129672
6033,Usame Zukorlić,1102194323
6034,Charles Bastienne,1076671631
6035,Wallace Cosgrow,1076671993
6036,Didier Dogley,1076671502
6037,Errol Fonseka,1070911539
6038,Joel Morgan,1079606825
6039,Satya Naidu,1066946719
6040,T. J. Alldridge,1083153375
6041,John Amadu Bangura,1098272585
6042,Arnold Jonathan Bishop-Gooding,1101346073
6043,Christopher Okoro Cole,1110752519
6044,Moinina Fofana,949534467
6045,Isatu Fofanah (politician),1079483963
6046,David J. Francis (politician),1092035699
6047,Momoh Gulama,949562875
6048,Mohamed Wurie Jalloh,1009329190
6049,Henry M. Joko-Smart,1099837505
6050,Andrew Juxon-Smith,1104489204
6051,Sunkari Kabba-Kamara,1077051140
6052,Yahya Kanu,1107226049
6053,Edward Kargbo,1094590470
6054,Momodu Kargbo,1081953244
6055,Danda Mohamed Kondeh,949695532
6056,David Lansana,1100260184
6057,Henry Josiah Lightfoot Boston,1115228918
6058,Émile F. Luke,1110752536
6059,Henry O. Macauley,1087779835
6060,Alie Badara Mansaray,1000259166
6061,Mohamed Kamarainba Mansaray,1105894039
6062,Solomon Musa,1078399680
6063,Thomas Peters (revolutionary),1102429329
6064,Bai Kelfa Sankoh,1093263811
6065,Tinga Seisay,1103837195
6066,Solomon Athanasius James Pratt,1104360217
6067,Valentine Strasser,1109040965
6068,Alpha Timbo,971644466
6069,Andrew Kuan,1106351077
6070,Lim Han Hoe,1108446872
6071,Ooi Boon Ewe,1103546461
6072,Rudolf Filkus,1006072918
6073,Ján Francisci-Rimavský,1107024861
6074,Jozef Gregor-Tajovský,1084055090
6075,Milan Haborák,1065133185
6076,Ivan Hopta,1106148875
6077,Jozef Miloslav Hurban,1102138127
6078,Ján Kollár,1105810000
6079,Ivan Lesay,1093239574
6080,Ivan Lexa,1113198710
6081,Ján Lunter,1105947402
6082,Štefan Osuský,1080228202
6083,Gabriel Palacka,1109948113
6084,Simona Petrík,1112839272
6085,Julián Šimko,1090354432
6086,Jozef Sivák,1105404075
6087,Radovan Sloboda (politician),1106146529
6088,Ľudovít Štúr,1104491431
6089,Jaroslav Svěchota,1100316238
6090,8th National Assembly of Slovenia,1110653139
6091,Viktor Avbelj,1076931457
6092,Josef Anton Barbo von Waxenstein,1099768272
6093,Joseph Emanuel Barbo von Waxenstein,1114107894
6094,Tatjana Bobnar,1110339618
6095,József Borovnyák,1095084562
6096,Klemen Boštjančič,1111951290
6097,Uroš Brežan,1110339465
6098,Ivan Cankar,1072162015
6099,Jože P. Damijan,1006800884
6100,Lambert Ehrlich,1090244530
6101,Emilija Stojmenova Duh,1101796769
6102,Sanja Ajanovič Hovnik,1110339664
6103,Johann Nepomuk Hradeczky,1030361090
6104,Božidar Jakac,1089135416
6105,József Klekl (politician),1091872792
6106,József Klekl (writer),1078005718
6107,Boris Kraigher,1063586220
6108,Ivan Kramberger,1102238755
6109,István Kühár,1078006386
6110,Matija Majar,1078006826
6111,Andrej Marinc,1095085152
6112,Mark Boris Andrijanič,1114119903
6113,Drago Marušič,1101649728
6114,Matej Arčon,1091947189
6115,Anton Novačan,1099927478
6116,Igor Papič,1110338248
6117,Dominika Švarc Pipan,1110339643
6118,Jože Podgoršek,1100530431
6119,Dušan Šinigoj,1011743534
6120,Matija Škerbec,1084428429
6121,Alenka Smerkolj,1085316550
6122,Janko Smole,1076927921
6123,Franc Snoj,1089996788
6124,Patricija Šulin,1057402692
6125,József Szakovics,1078575911
6126,Vilmos Tkálecz,1011171974
6127,Ludvik Toplak,1099224184
6128,Asta Vrečko,1110339536
6129,Valentin Zarnik,1095084255
6130,Janez Zemljarič,1076929779
6131,Nestor Ghiro,1103157870
6132,John Dean Kuku,1103157243
6133,Doreen Kuper,1071176674
6134,Eric Lawson (politician),1103173015
6135,John Maneniaru,1103157725
6136,Andrew Manepora,1103157719
6137,Julian Moti,1097797290
6138,Bartholomew Parapolo,1103157673
6139,Daniel Suidani,1109257595
6140,Anthony Veke,921555219
6141,Joseph Waleanisia,1103157537
6142,Ajilon Jasper Nasiu,1103157600
6143,Hassan Adan Wadadid,1042858869
6144,Raqiya Haji Dualeh Abdalla,1070088517
6145,Mohamoud Diriye Abdi Joof,1025168021
6146,Abdihakim Luqman,1050295609
6147,Abdillahi Fadal Iman,1108538185
6148,Ahmed Abdisalam Adan,1103645386
6149,Abukar Umar Adani,1062681170
6150,Abshir Aden Ferro,1080801324
6151,Aden Isaq Ahmed,1089541757
6152,Abdulahi Ahmed Afrah,1062657842
6153,Agalule,969628551
6154,Ahmed Abdi Mohamed,1100656544
6155,Abdirahman Ahmed,1024854466
6156,Abdullahi Mohamed Ali,1086170226
6157,Ahmed Ibrahim Artan,1091235719
6158,Awad Ahmed Ashareh,934134220
6159,Abdirahman Aw Ali Farrah,1090813639
6160,Ali Abdi Aware,1101217147
6161,Abdurahman Abdullahi Baadiyow,1100441625
6162,Bashir Bililiqo,1111557716
6163,Abdinuur Biindhe,1095417153
6164,Hussein Hagi Bood,1106104619
6165,Abdi Hassan Buni,1091978667
6166,Dahir Mohamud Gelle,1086845086
6167,Abdikarin Dahir,919546861
6168,Abdikarim Dhaaye,916623039
6169,Ali Dhere,1111018225
6170,Ahmed Farah Dualeh,1088167837
6171,Mohamed Omar Dubad,1036128178
6172,Osman Dubbe,1104337611
6173,Mohamed Ali Facaye,959891467
6174,Abdulcadir Gabeire Farah,1083176145
6175,Abdulrahim Abby Farah,1082812482
6176,Ahmed Moalim Fiqi,1113844912
6177,Mohamud Abdi Gaab,1059533900
6178,Ahmed Gacmayare,1055233016
6179,Garaad Abdulahi Garaad Soofe,1092287063
6180,Garab-Yare,948816741
6181,Jama Mohamed Ghalib,1113251693
6182,Ahmed Mohamed Gulaid,1088536676
6183,Yusuf Ahmed Hagar Dabageed,1057222114
6184,Zakaria Mohamed Haji-Abdi,1001700462
6185,Anisa Hajimumin,1114018333
6186,Abdulkadir Abdi Hashi,1033350989
6187,Mohamed Ali Hassan,1051816121
6188,Zakia Hussein,1112017371
6189,Abdirahman Haji Aden Ibbi,1093240772
6190,Ibraahim Guure,1041051193
6191,Ibrahim Megag Samatar,1100656361
6192,Hanifa Mohamed Ibrahim,1042602017
6193,Ahmed Mohamed Iman,1093959197
6194,Ibrahim Artan Ismail,1092718719
6195,Mohamed Sheikh Ismail,1009328790
6196,Yusuf Mohamed Ismail,1030025861
6197,Abdihamid Sheikh Abdisalam Isse,993306568
6198,Ahmed Sheikh Jama,971059346
6199,Bashir Mohamed Jama,1047607338
6200,Farah Ali Jama,1069321898
6201,Hibaq Jama,1082993295
6202,Mohamed Yusuf Jama,1105894241
6203,Abdirahman Janaqow,1016481335
6204,Yusuf Hussein Jimaale,1109018708
6205,Abdirizak Jurile,1114253924
6206,Muna Khalif,1098095871
6207,Mohammed Awale Liban,1056519656
6208,Maslah Mohammed Siad Barre,1049402564
6209,Mohammed Abdullah Hassan,1113177246
6210,Hassan Ali Mire,1113047346
6211,Hassan Moalim,1101935309
6212,Mohamed Ainanshe Guled,1074486381
6213,Abdinur Sheikh Mohamed,1048396818
6214,Abdullahi Mohamed Nur,1044041777
6215,Haji Ibrahim Nur,1089443067
6216,Mohamed Nur,1050474386
6217,Mohamed Ali Nur,1059166816
6218,Abdilqadir Ali Omar,1004888349
6219,Musa Kassim Omar,991598166
6220,Mustafa Mohammed Omar,1115032770
6221,Abdirahman Dahir Osman,975462878
6222,Jama Abdullahi Qalib,1105878436
6223,Djama Rabile Ghod,1100056788
6224,Said Mohamed Rage,994839148
6225,Ali Said Raygal,985430850
6226,Abdulkadir Sheikh Sakhawudeen,1113086828
6227,Yusuf Osman Samatar,998215519
6228,Mohamed Adan Saqadhi,1095290994
6229,Aden Saran-Sor,919377968
6230,Ali Sheegow,1025739043
6231,Said Hassan Shire,1009111397
6232,Mohamud Siraji,1098114316
6233,Hawo Tako,1106611306
6234,Khalif Mumin Tohow,1105752730
6235,Abdi Mohamed Ulusso,1106387858
6236,Omar Ismail Waberi,1074732557
6237,Deqa Yasin,1032785373
6238,Deeq Sulaiman Yusuf,977166270
6239,Mohamoud Hashi Abdi,1042062671
6240,Muse Bihi Abdi,1105150647
6241,Abdilahi Husein Iman Darawal,1062337689
6242,Abdillahi Mohamed Dahir,1055763252
6243,Omar Ali Abdillahi,961838890
6244,Abdirahim Ali Ismail,1033777237
6245,Mohamed Yusuf Abdirahman,1056374599
6246,Abdullahi Abdi Omar,1107511169
6247,Abdirahman Mohamed Abdullahi,1093454962
6248,Ahmed Haji Ali Adami,991379241
6249,Suleiman Mohamoud Adan,1100648418
6250,Zamzam Abdi Adan,1104180941
6251,Ahmed Aw Dahir,1062918876
6252,Mohammed Ahmed Alin,1067230288
6253,Mohamed Nour Arrale,1010517655
6254,Abdirizak Ibrahim Mohamed Attash,1106387976
6255,Bashe Awil Omar,1080305059
6256,Buurmadow,1060454282
6257,Mohamed Abdi Dhinbil,1105389938
6258,Hussein Ali Duale,1061678975
6259,Hussein Abdi Dualeh,1046373247
6260,Bashe Mohamed Farah,1100193203
6261,Khadra Haji Ismail Geid,1110909858
6262,Dayib Gurey,1105996972
6263,Suleiman Hassan Haddi,1080321751
6264,Suleiman Haglotosiye,1113248839
6265,Hassan Ismail Yusuf,1095741540
6266,Abdiaziz Hussein Hassan,1050666572
6267,Hussein Mohamed Mohamoud,1025215950
6268,Hassan Isse Jama,1082326113
6269,Abdiqani Mohamoud Jidhe,1102025422
6270,Dahir Riyale Kahin,1114879468
6271,Mohamed Hussein Jama,1057643441
6272,Ahmed Mohamed Mohamoud,1114881150
6273,Mohamed Ahmed Mohamud,1069732157
6274,Nafisat Yusuf Mohammed,1013484175
6275,Ismail Haji Nour,1080319184
6276,Osman Saleban Jama,1073933365
6277,Liban Yusuf Osman,1078601021
6278,Ahmed Muhammad Aden Qeybe,1100656814
6279,Abdirisaq Waberi Roble,964350062
6280,Jibrell Ali Salad,1086444472
6281,Abdirahman Saylici,1106387960
6282,Abdirahman Ahmed Ali Tuur,1114877231
6283,Faysal Ali Warabe,1105125295
6284,Ali Mohamed Warancadde,1050457012
6285,Ahmed Yusuf Yasin,1082812507
6286,Mohamed Yonis,1092949757
6287,Ali Mohamed Yussuf,1021493082
6288,Isse Ahmed Yusuf,1005192126
6289,Dulton Adams,1086408049
6290,Bongani Baloyi,1084870878
6291,Henry Barrington,1091913293
6292,Japie Basson,1091913341
6293,Christiaan Frederik Beyers,1099763792
6294,Hendrietta Bogopane-Zulu,1091913446
6295,Bongani Bongo,1093781956
6296,Henry Burton (South African politician),1103715218
6297,Shaun Byneveldt,1086431155
6298,Marshall Campbell,1112455259
6299,Geoffrey Cronjé,1087229553
6300,Rowan Cronjé,1090126948
6301,David Dichaba,1087229999
6302,"Nhlanhla ""Lux"" Dlamini",1105027900
6303,Stephanus Jacobus du Toit,1070184582
6304,Jennifer Ferguson,1084878734
6305,Benjamin Wesley Greenacre,1088248229
6306,Owen Horwood,1084875345
6307,Danie Hough,1096032434
6308,John William Jagger,1088423836
6309,Christina Jasson,1095281104
6310,Makhosi Khoza,1110352747
6311,Adam Kok III,1084880247
6312,Cornelius Kok II,1027218749
6313,Joel Krige,1092237074
6314,Johannes Christoffel Krogh,1097324284
6315,Dawid Kruiper,1084880270
6316,Cornelis Jacobus Langenhoven,1100944645
6317,Maruping Lekwene,1088788887
6318,Lindiwe Mabuza,1100374167
6319,Elizabeth Mafekeng,1084880274
6320,Mmusi Maimane,1115303784
6321,Geoff Makhubo,1098843482
6322,Mabel Malherbe,1091904503
6323,Neo Maneng,1090707645
6324,Themba Maseko,1084880381
6325,Bandile Masuku,1084870676
6326,Qaqambile Matanzima,1084880360
6327,Khayelihle Mathaba,1084880305
6328,Graham McIntosh,1071895270
6329,Ntombi Lentheng Mekgwe,1084875290
6330,Jan Meyer,1100262444
6331,Clarence Mini,1084878322
6332,Wilton Mkwayi,1101374740
6333,Zwakele Mncwango,1114285475
6334,Ellen Molekane,1084871818
6335,Silas Molema,1087407617
6336,John Moodey,1098205766
6337,Frederick Moor,1086100029
6338,Viola Motsumi,1084876921
6339,Dali Mpofu,1113078843
6340,Mpumi Mpofu,1084874811
6341,Bongani Msomi,1084870895
6342,Prema Naidoo,1086619086
6343,Sister Bernard Ncube,1092981088
6344,John Nkadimeng,1106722224
6345,Sibongile Judith Nkomo,1112786688
6346,Stafford Parker,1105552581
6347,Fawzia Peer,1084880279
6348,Penny Penny,1092903833
6349,Pieter Gysbert Noodt,975860917
6350,Amichand Rajbansi,1066986085
6351,JN Reddy (politician),1113392946
6352,Zamani Saul,1084877243
6353,Helen Sauls-August,1098455848
6354,Charles Saunders (colonial administrator),1098520391
6355,Floyd Shivambu,1093791445
6356,Archie Sibeko,1096673163
6357,Letitia Sibeko,1107939937
6358,Edward Philip Solomon,1106269773
6359,Max Sonnenberg,1096328535
6360,Walter Stanford,1112747607
6361,Richard Stuttaford,980482363
6362,Michael Tellinger,1102506186
6363,Moses Twebe,1084874768
6364,Johannes Hendrikus Viljoen,1091590968
6365,Andries Waterboer,1084880251
6366,Nicolaas Waterboer,1105620135
6367,Alan Winde,1107724739
6368,Thuli Dladla,1046068469
6369,Paul Dlamini,1081249695
6370,Prince Sozisa Dlamini,808556266
6371,Njabulo Mabuza,1081249733
6372,Themba Masuku,1092838946
6373,Charles Myeza,1112285121
6374,Ben Nsibandze,1100374538
6375,Jackson Abugo,1095291739
6376,Anisia Achieng,1101103198
6377,Emmanuel Adil Anthony,1112647227
6378,Africano Mande Gedima,1115247401
6379,Angelo Dayu Agor,1078042589
6380,Morris Yel Akol,1084078778
6381,Wol Akec Akol,1093916563
6382,Deng Deng Akon,1107221543
6383,Mayol Kur Akuei,1044511023
6384,Obuch Ojwok Akuo,1065212992
6385,Albino Bol,1105090334
6386,Jacob Aligo,1095292336
6387,Paul Malong Awan,1105447742
6388,Ayaa Benjamin Warille,1113514909
6389,Joseph Bakosoro,1113578914
6390,Francis Barsan,1078637416
6391,Tito Biel,1055829953
6392,Abraham Makoi Bol,919546351
6393,Theresa Anyuat Bola,1090872160
6394,Mary Boyoi,1104061850
6395,Paul Lodu Bureng,1086320016
6396,Cirino Hiteng Ofuho,1106297094
6397,Nyandeng Malek Deliech,1090872164
6398,Deng Deng Akuei,919471963
6399,William Deng Nhial,1114800318
6400,Aldo Deng,1032863130
6401,Ronald Ruai Deng,919609685
6402,Teker Riek Dong,918811425
6403,John Malish Dujuk,1108659929
6404,George Echom,1067331237
6405,Baptist Sabit Frances,1068382948
6406,Taban Deng Gai,1113427102
6407,Jacob Kuwinsuk Gale,1108503934
6408,Joseph Garang,1099266151
6409,Isaac Cleto Hassan,1099791155
6410,Rezik Zechariah Hassan,949043206
6411,Sarah Cleto Hassan,1111889684
6412,Emmanuel Ija,1095984007
6413,Aggrey Jaden,1059224881
6414,Chol Tong Mayay Jang,888292366
6415,Timothy Taban Juch,1058136616
6416,Michael Roberto Kenyi,1087319671
6417,Salva Kiir Mayardit,1115281646
6418,Peter Bol Koang,918743234
6419,Clement Wani Konga,1102830572
6420,Baba Medan Konya,919549108
6421,Kuol Deim Kuol,1006056090
6422,Samson L. Kwaje,1055834802
6423,Felix Ladu,1091814441
6424,Paterno Legge,1075466143
6425,Stephen Lemi Lokuron,1075465380
6426,Natisio Loluke,919628419
6427,Joseph Lual Acuil,1063289231
6428,Vincent Kujo Lubong,1069101167
6429,Mabior Garang De-Mabior,1113657913
6430,Mary Karlino Madut,1094131882
6431,Simon Mijok Majak,1100729735
6432,Madang Majok,930031820
6433,Abraham Gum Makuach,1112713366
6434,Juma Ali Malou,919560655
6435,Mary Mawai,1105243093
6436,James Ajongo Mawut,1093453653
6437,Peter Mayen,1109187939
6438,Juliet Raphael Michael,1094131128
6439,John Peter Miskin,1091499255
6440,Afikaano Monday,919576350
6441,Joseph Monytuil,1103909978
6442,Hellen Murshali,1103920974
6443,Paulino Matip Nhial,1109450057
6444,Elias Waya Nyipuoc,960248404
6445,Rebecca Joshua Okwaci,1078883066
6446,Nathaniel Oyet,1113434840
6447,Joseph Nyiegele Pacifo,929980362
6448,Bona Panek,919581650
6449,Ajonye Paperture,1024512303
6450,Paulino Lukudu Obede,1105374820
6451,Simon Kun Puoch,1032614087
6452,Patrick Raphael,918739405
6453,Richard Remo,1068134189
6454,Ruben Madol Arol Kachuol,1096745777
6455,Adil Athanasio Surrur,1106626605
6456,John Lodu Tombe,1075472084
6457,Tong Akeen Ngor,1049724514
6458,Dier Tong Ngor,1110997068
6459,Michael Tongun,1080331759
6460,James Tor Monybuny,1005891533
6461,Rin Tuec,919609346
6462,Efisio Kon Uguak,1075404348
6463,Augustino Jadalla Wani,1094862433
6464,Manasseh Lomole Waya,1096606367
6465,Juma Saeed Worju,967664366
6466,Justin Yak,1110072478
6467,Claro Abánades López,1113779647
6468,Joaquín Abarca,1033407869
6469,Domingo de Acassuso,1093900852
6470,Pedro Acedo Penco,1084146623
6471,Sofía Acedo Reyes,1082213275
6472,Rodolfo Aínsa,1101221364
6473,Luis Alarcón de la Lastra,1104137934
6474,Gil Álvarez Carrillo de Albornoz,1097643747
6475,Luis Almarcha Hernández,1068994303
6476,Alonso III Fonseca,1095942154
6477,Ana Alós,1101011811
6478,"Fadrique de Toledo, 1st Marquess of Valdueza",1068945024
6479,"Fernando Álvarez de Toledo, 3rd Duke of Alba",1110129320
6480,García Álvarez de Toledo y Osorio,1095787511
6481,"García de Toledo Osorio, 6th Marquess of Villafranca",1045635951
6482,"Pedro de Toledo Osorio, 5th Marquess of Villafranca",1104843127
6483,Diego de Alvear y Ponce de León,1109548816
6484,Martín de Álzaga,1114852877
6485,Buenaventura Carlos Aribau,988474574
6486,Manuel de Aróstegui Sáenz de Olamendi,1096423662
6487,Antonio Arrúe Zarauz,1113779972
6488,Eduardo Asquerino,1059034676
6489,Lourdes Auzmendi,1029806372
6490,Vicente Bacallar,1083620426
6491,Ignacio Baleztena Ascárate,1114317297
6492,Atanasio Ballesteros,1108477980
6493,"José Baquíjano y Carrillo, Count of Vistaflorida",1093246879
6494,Juan Palarea y Blanes,1110529907
6495,Joseph Blás de Gainza,993600864
6496,Juan Antonio Bolea,1100828029
6497,Gaspar de Borja y Velasco,1104699341
6498,"Francisco Tadeo Calomarde, 1st Duke of Santa Isabel",1070343072
6499,Blas Camacho,1101437075
6500,José Manuel Campa,1074156210
6501,Mateu Cañellas,1099176383
6502,Antonio Carro Martínez,1104381249
6503,"Nicolás de Carvajal, Marquis of Sarria",1098105485
6504,Francesc de Castellví i de Vic,1066124922
6505,Yaiza Castilla Herrera,1114401468
6506,"Juan Francisco de la Cerda, 8th Duke of Medinaceli",1105892119
6507,"Luis Francisco de la Cerda, 9th Duke of Medinaceli",1101260163
6508,Ramón Chíes,1093542725
6509,Diego Clemencín,1081213360
6510,Octavio Cuartero Cifuentes,1096425264
6511,"Diego Dávila Mesía y Guzmán, 3rd Marquess of Leganés",1084945739
6512,Fernando de Parias Merry,1102909033
6513,Rafael Díez de la Cortina y Olaeta,1112390753
6514,Teresa Domingo Segarra,1091720186
6515,Juan Donoso Cortés,1106894631
6516,Horacio Echevarrieta,1046893081
6517,Julián Elorza Aizpuru,1111274553
6518,Juan de Escobedo,1043838278
6519,Juan Escoiquiz,1032123165
6520,Gaspar de Espinosa,1068983396
6521,Víctor Eusa Razquin,1113527776
6522,Carlos Fabra Carreras,1088684877
6523,"Diego Felipez de Guzmán, 1st Marquess of Leganés",1096106290
6524,Miguel Ángel Fernández-Palacios,1101094299
6525,"Fernando Gómez (footballer, born 1965)",1098126018
6526,Antonio Flores de Lemus,1069012803
6527,Josep Fornas,1100828052
6528,Chato Galante,1110515122
6529,Guillermo Galeote,1099982046
6530,Mar Garcia,1069863344
6531,Álvaro Gil-Robles,1068958543
6532,Magda Godia,1101223631
6533,Juan Carlos Guerra Zunzunegui,1104380457
6534,"Gaspar Méndez de Haro, 7th Marquis of Carpio",1019104410
6535,"Pedro Henriquez de Acevedo, Count of Fuentes",1103929563
6536,Pedro de Herrera,1059696308
6537,Eleazar Huerta Valcárcel,1069026111
6538,Javier Imbroda,1109934881
6539,Blas Infante,1090235807
6540,Erasmo Janer Gironella,1107107927
6541,Manuel Jiménez de Parga,1096109133
6542,Joaquín Jiménez Hidalgo,1100828477
6543,Alejandro Lamalfa,1098665055
6544,Ignacio Hernando de Larramendi y Montiano,1109395465
6545,Bernardino León,1080860368
6546,Hernando de Lerma,1096116275
6547,José Pascual de Liñán y Eguizábal,1111270449
6548,José Luis Liso,1099829902
6549,José María Llanos,1114408218
6550,Carmen Llorca,1084910372
6551,Pero López de Ayala,1096106599
6552,Álvaro de Luna,1096639628
6553,"Juan Manuel Fernández Pacheco, 8th Duke of Escalona",1043098967
6554,Xabier Markiegi,1113721723
6555,Marquis of Amboage,1086094474
6556,Ignacio Martín Amaro,1103971165
6557,Luis Méndez de Haro,1103527874
6558,Bernardino de Mendoza,1114691610
6559,Marcelino Menéndez y Pelayo,1096446601
6560,Gabriel Milan,1065174231
6561,Luis Minguela,1110850781
6562,Salvador Minguijón Adrián,1113473296
6563,Pep Mòdol,1104404965
6564,Guillermo Morphy,1066444598
6565,Pere Navarro Olivella,1084603008
6566,Juan Everardo Nithard,1103547500
6567,Pablo de Olavide,1112996673
6568,José María de Orbe y Gaytán,1111269697
6569,Álvaro d'Ors Pérez-Peix,1106358929
6570,Félix Ortega Fernández,1083313299
6571,Román Oyarzun Oyarzun,1112985729
6572,Juan Pacheco,1050728168
6573,Berenguer de Palou II,1059003082
6574,Javier María Pascual Ibañez,1088789363
6575,Pedro Antonio de Aragón,1093371088
6576,José Pellicer Gandía,1112951182
6577,Juan Manuel de la Peña Bonifaz,1110216579
6578,Antonio Pérez (statesman),1112055320
6579,Antonio Victor Pildáin y Zapiáin,1115030339
6580,Manuel Pizarro Moreno,1095965862
6581,Luis Gabriel Portillo,1083417528
6582,Pablo de Porturas y Landázuri,1083314563
6583,Manuel Prado y Colón de Carvajal,1110047861
6584,Jesús Quijano,1083314800
6585,Pascual Rabal Petriz,1110714338
6586,Domingo Ram y Lanaja,1103935973
6587,Enrique Ramón Fajarnés,1105196034
6588,Maria Dolors Renau,1110717255
6589,Tomás Reñones,1067962807
6590,Luis de Requesens y Relat,1066130983
6591,Galceran de Requesens y Santa Coloma,800277980
6592,Rafael del Riego,1109697301
6593,Miguel Romero (activist),1069043798
6594,Julio Ruiz de Alda,1070900508
6595,Gabriel von Salamanca-Ortenburg,1103927512
6596,Sampiro,1095007515
6597,Rafael Sánchez Guerra,1096426163
6598,Belén de Sárraga,1085675324
6599,José Sisto,1092505399
6600,Pedro Soto (politician),1099628635
6601,"Juan de Tassis, 1st Count of Villamediana",1091687937
6602,Francisco Elías de Tejada y Spínola,1112143161
6603,José Perelló Torrens,1106097271
6604,Leopoldo Torres (politician),1103027991
6605,Mikel Unzalu,1101357586
6606,Arantza Urkaregi,1114502991
6607,María Rosa Urraca Pastor,1112159572
6608,Fernando de Valdés y Salas,1031521862
6609,Mauro Varela,1104383327
6610,Rodrigo Vázquez de Arce,934714696
6611,Eugenio Vegas Latapie,1107109600
6612,José Joaquín de Viana,1083620763
6613,Vicenç Vidal Matas,1083747578
6614,Narcís Vinyoles,1096424716
6615,Mariano Zufía Urrizalqui,1112160238
6616,Sujatha Paramanathan,1113502682
6617,Marshal Perera,1106530273
6618,Sirimal Wijesinghe,1101551180
6619,Robelto Hector,1103515422
6620,Eustace John,1079695657
6621,Shirley Skerrit-Andrew,1066964128
6622,Kenneth John,1100264544
6623,Gertrude Protain,1014394761
6624,Alphonso Theodore Roberts,1077403825
6625,Adil Abdel Aati,961560512
6626,Malik Agar,1105457485
6627,Ali wad Hilu,1085011367
6628,Mirghani Alnasri,1059686019
6629,Samuel Aru Bol,919521306
6630,Tahani Abdalla Attia Gasmalla,1102528472
6631,Ibrahim Balandiya,1055831182
6632,Daud Bolad,1061629688
6633,Ahmed Diraige,1103941566
6634,Bishop Philip Abbas Ghaboush,1012661225
6635,Zakaria Chol Gideon Gakmar,1002869856
6636,Shartai Jaafar Abdel Hakam,1105520433
6637,Ja'afar Abdul El Hakh,789974403
6638,Osman Kebir,1025563424
6639,George Kongor Arop,1026498747
6640,Saeed Madibo,894929684
6641,Amin Mekki Medani,1098277987
6642,Jimmy Lemi Milla,1110668092
6643,Muhammad Sa'id al-Qaddal,1100493448
6644,Muhammad Sharif (Kalifa),1050319332
6645,Abdallahi ibn Muhammad,1092462251
6646,Abdel Halim Muhammad,1095715393
6647,Abdul-Hamid Musa Kasha,1073676200
6648,Al Taib Mustafa,1106782827
6649,Muhammad Nadi Pasha,1073123086
6650,Theophilus Ochang,1026899751
6651,Salih Mahmoud Osman,986231936
6652,Ibrahim El-Salahi,1114079134
6653,Santino Deng Teng,1033617848
6654,Simon Makwac Mayen,1106184658
6655,Eliaba James Surur,1104223419
6656,Alhaj Adam Yousef,1040529764
6657,Yusuf al-Ajab,1082923942
6658,Ashwin Adhin,1110227052
6659,Caprino Alendy,1046386920
6660,Marinus Bee,1044261887
6661,Johannes Brons,1061430025
6662,Angelic Alihusain-del Castilho,972745173
6663,Johannes Cateau van Rosevelt,1074119308
6664,Fred Derby,1109371785
6665,Rashied Doekhi,1105642607
6666,David George Findlay,1100754018
6667,Olton van Genderen,1061719983
6668,Salikin Hardjo,1068851430
6669,George Hindori,1087130117
6670,Theo Jubitana,1098812478
6671,Sylvia Kajoeramari,1112727480
6672,Krishna Mathoera,1110192935
6673,Amar Ramadhin,1007146722
6674,Sewraam Rambaran Mishre,1110193614
6675,Willy Soemita,1114207932
6676,Wim Bos Verschuur,1096953822
6677,Saskia Walden,1112304854
6678,Grace Watamaleo,1112727543
6679,Jozef Weidmann,1037459272
6680,Abraham Brodersson,1115163994
6681,Thoralf Alfsson,1105567274
6682,Leila Ali Elmi,1111882241
6683,Bengt Snivil,1055951113
6684,Rudolf Fredrik Berg,1113096827
6685,Birger Jarl,1106260454
6686,Birger Brosa,1024623646
6687,Axel Brusewitz,1039843620
6688,Nils Claëson,1093435562
6689,Petrus Olai Dalekarlus,1073651332
6690,Charles the Deaf,1114537749
6691,Christoffer Dulny,1112278769
6692,Klas Eklund,941420482
6693,Martin Ekström,1065514763
6694,Nils Elowsson,1080015839
6695,Folke the Fat,1101657785
6696,Hans Reinhold von Fersen,1068082355
6697,Clas Frietzcky,963414238
6698,Birger Furugård,1016969064
6699,Hemming Gadh,1018541199
6700,Anders Henriksson (politician),1095370812
6701,Carl P. Herslow,1112231330
6702,Harald Hjärne,1085490833
6703,Holmger Knutsson,1022950956
6704,Ida Karkiainen,1111922174
6705,Albrecht Elof Ihre,962137372
6706,Gustav Kasselstrand,1111499686
6707,Mats Kettilmundsson,974588670
6708,Per Klarberg,1067229019
6709,Sture Korpi,1098860122
6710,Peeter Luksep,1067164381
6711,Eskil Magnusson,1103368159
6712,Stig Malm,1100349229
6713,Ture Malmgren,993905483
6714,Magnus Minniskiöld,1055950775
6715,Omar Mustafa,1114431170
6716,Gustaf Nyblæus (1816),907294516
6717,Sven-Olle Olsson,1037993994
6718,Vera Oredsson,1113634951
6719,Gabriel Gustafsson Oxenstierna,1113096968
6720,Carl Fredrik Pechlin,1036926715
6721,Carl Piper,1095944691
6722,Filip Julius Bernhard von Platen,1048198762
6723,Tomas Polus,1113516314
6724,Nils Reuterholm,1090429369
6725,Qristina Ribohn,1004037375
6726,Oliver Rosengren,1115281232
6727,Karl Gustaf Scherman,1065373172
6728,Erik Carlsson Sjöblad,1009863371
6729,Jimmy Ståhl,1111884033
6730,Adolf Ludvig Stierneld,1089584584
6731,Gustaf Algernon Stierneld,1085266368
6732,Vávra Suk,1015480636
